,Title,Jornada,Ciudad,URL,Descripcion,Compañia,Nº Empleados,Rubro,País
73,QA Automation Engineer - Online Job,Jornada completa,"San Pedro Sula, Cortés, Honduras",https://hn.linkedin.com/jobs/view/qa-automation-engineer-online-job-at-oowlish-3642708422?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=YOz%2BMbrFFvJj3Dzx0Ym%2F6A%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,"Be part of our team! 🚀💼 Are you ready to launch your career into the tech stratosphere with one of LatAm's fastest-growing software development companies? 💪💻 At Oowlish, we're on the hunt for tech maestros to join our dynamic, cosmopolitan squad. As an 🦉Oowlish🦉 team member, you won’t just be part of a team, you’ll join an innovative, supportive family, partnering with top-tier clients from the USA and Europe 🌍 to kickstart their digital journey. And being part of a 🌟Great Place to Work🌟, it’s all about learning, growing, and making a global impact - together! Enjoy the flexibility of working in your PJs 🧦, with your furry friend 🐶 on your lap, relishing your freedom and maintaining a perfect work-family life balance ⚖️. Because we know that’s when you’re at your best. If you're a tech enthusiast 🕹️, fluent in English 🗣️, and thrilled about working remotely while making an international splash, then you're on the right page! Responsabilities Drive and implement manual testing strategy. Represent the Test perspective in product kickoffs, bi-monthly grooming sessions, daily standups and with critical code fixes. Investigate failure, perform root cause analysis, and utilize Jira to create detailed, high quality error reports. Assess the status of the release to make sure that the release goes out on time with high quality. Help drive a test culture across the entire company, which includes following Agile testing principles, and retrospective to continuously review, implement, and communicate process improvements and quality metrics. Must Haves 4+ years of experience doing QA Automation for web and/or mobile products using tools like Selenium, Cypress, Detox or others. (required) Experience working as a part of a team with Product, stakeholders and other Engineers. Worked in two-week Sprint cycles Nice To Have Start-up experience Experience working with Continuous Integration Previous experience performing Manual QA  Benefits & Perks  Home office 🏠  Flexible Hours;🕜  Competitive compensation based on experience; 💵  Career plans to allow for extensive growth in the company;📈  International Projects;🌍  Oowlish English Program (Improving and Certifying)📚  Spanish Classes 📚  Oowlish fitness with Total Pass;🏋‍♀️  Oowlish Academy (Grants for Education);🎓  Build your Home Office (Grants for Computer & Equipment);💻  Connecting You (Internet allowance);📡  Anniversary bonus;💸  Wedding gift;👰‍♀️  Pet adoption incentive;🐕  New baby Owl bonus;👩‍🍼  Back to School bonus;✏️  Netflix Subscription;📽  Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝  Vacation Bonus;🏖  Games and Competitions;🎮  Enjoy your national Holidays;🎊  Oowlet Store🛒 Come join us in breaking the mold and revolutionizing the tech landscape! 🌐 Remember, with Oowlish, you’re not just getting a job, you’re becoming part of a community 🌍 of innovative, talented, and inspiring individuals who respect each other and our furry friends 🐾. Why wait to make your mark on the tech world? Hit ‘Apply Now’ to embark on Oowlish's exciting journey, and let's turbocharge innovation together! 🚀🎉 You Can Also Apply Here Website: https://www.oowlish.com/work-with-us/ LinkedIn: https://www.linkedin.com/company/oowlish/jobs/ Instagram: https://www.instagram.com/oowlishtechnology/ #amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas",,,,
74,,,,https://hn.linkedin.com/jobs/view/senior-fullstack-engineer-at-recruiting-from-scratch-3477586681?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=e0BoVu8oIMEpcQYa%2F3JPPA%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
75,Full Stack React.js Developer - Remote - Latin America,Jornada completa,Honduras,https://hn.linkedin.com/jobs/view/full-stack-react-js-developer-remote-latin-america-at-fullstack-labs-3629251921?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=8WU0JMO9Og4RD1%2B4an4xTA%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire several Mid-level or Senior Full Stack developers to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients. What We're Looking For: 3+ years of professional software development experience. 5+ years preferred. Advanced English is required. Meaningful experience working with React. Meaningful experience working with Java. Meaningful experience working with Node. Experience working on large, complex systems. Experience working on Agile / Scrum teams. A four-year college degree is required. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them. An understanding of best practices and a commitment to following them. Ability to work through new and difficult issues and contribute to libraries as needed. A positive mindset and can-do attitude. Forensic attention to detail. Benefits: Competitive pay in your local currency 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
76,,,,https://hn.linkedin.com/jobs/view/react-js-typescript-developer-remote-latin-america-at-fullstack-labs-3657241282?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=nts%2BSkf3mD5CmYdNQm2JkQ%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
77,Senior Full Stack Developer,Jornada completa,Honduras,https://hn.linkedin.com/jobs/view/senior-full-stack-developer-at-launchpad-technologies-inc-3571780165?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=CffH3%2F0H7euV5d33erPbGg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,"Recognized as one of Canada’s fastest-growing companies, Launchpad provides next-generation integration platform capabilities for connecting and managing enterprise automation and data integration. Headquartered in Vancouver, Canada, our operations span both North and South Americas, with a second headquarter located in Santiago, Chile. In 2021, we were recognized as the winner of the BC Tech Associations Technology Impact Awards 'Company of The Year: Growth'. We recognize the global truth that today, every company is a tech company. To succeed, every company everywhere needs their data and workflows to be integrated and automated. That understanding gave us the confidence to compete with our sector's leading providers, win top-level contracts, and build a truly world-class list of clients that includes Walmart, GM, TIME Magazine, Salesforce, Tableau, Splunk, Bolt.com, Freedom House, and more. Our vision is to bring people and technology together to work seamlessly to achieve extraordinary business outcomes and create more efficient societies. If this sounds like something you want to be part of, we’d love to hear from you. What you’ll do: Work in conjunction with other development teams to design and build software products.  Implement approved designs, following industry best practices and with high-quality standards, producing testable results against business requirements.  Support the development and maintenance of project development guidelines, standards and process narratives for in-scope business functions.  Drive and take responsibility for the quality of development and delivery.  Research and assess technology environment and trends for best practices to apply.  Experience & Skills: 4 to 6 years of experience in software and web development.  Java knowledge/experience:  Design, develop, and maintain complex Java-based web and enterprise applications.  Lead and mentor junior developers.  Understand and use advanced Java features such as concurrency and memory management.  Understand and use event-driven architectures and related technologies.  Understand and use security best practices and technologies for Java applications.  Understand and implement integration patterns.  Understand and use cloud native development practices and technologies.  Understand and use software development best practices like Test Driven Development (TDD) and Continuous Integration (CI).  Good understanding on several Spring modules (Spring Boot, Spring MVC, Spring Batch, Spring Testing, Spring JPA, Spring Security) Architecture & Create Standards, Unit Testing, Integration Testing Confluence Documentation SQL and database management systems experience, be able to understand and create the previous plus Database(schema) design, Scripts, Functions, Stored Procedures.  Understanding on NoSQL management systems (MongoDB) Moderate level knowledge and understanding of cloud AWS, Azure or GCP DevOps: Have in-depth knowledge including pipelines creation, automated deployments on own Can work on highly complex projects.  Can assist on less complex projects Makes significant improvements to the existing technology platform or framework or to capabilities of the team Move the needle in terms of team's efficiency, quality, or capability, or collaborations with other teams.  Computer Science Degree or similar required Desirable Certifications: Oracle Certified Professional, Java SE 8 Programmer Strong communication and collaboration skills to partner effectively with teams throughout the organization.  Why work for Launchpad? 100% remote People first culture Excellent compensation in US Dollars Hardware setup for working from home Work with global teams and prominent brands based in North America, Europe, and Asia Training allowances Personal time off (PTO) for vacations, study leave, personal time, etc.  ...and more! At Launchpad, we genuinely care about our people as individuals. If you are looking for a team that values growth, drive, and passion for your craft, if you’re seeking a place to achieve your goals and dreams with fairness and integrity, then you are the future of Launchpad. Launchpad is committed to fostering a diverse and representative workforce and an inclusive work environment where all employees are respected and treated equally. Are you ready to elevate your career at Launchpad? We want to hear your story! Contact us today.",,,,
78,QA Automation Engineer - Online Job,Jornada completa,"Distrito Central, Francisco Morazán, Honduras",https://hn.linkedin.com/jobs/view/qa-automation-engineer-online-job-at-oowlish-3642709464?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=JEpLGsZkGSSEBrNJk0ed4w%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,"Be part of our team! 🚀💼 Are you ready to launch your career into the tech stratosphere with one of LatAm's fastest-growing software development companies? 💪💻 At Oowlish, we're on the hunt for tech maestros to join our dynamic, cosmopolitan squad. As an 🦉Oowlish🦉 team member, you won’t just be part of a team, you’ll join an innovative, supportive family, partnering with top-tier clients from the USA and Europe 🌍 to kickstart their digital journey. And being part of a 🌟Great Place to Work🌟, it’s all about learning, growing, and making a global impact - together! Enjoy the flexibility of working in your PJs 🧦, with your furry friend 🐶 on your lap, relishing your freedom and maintaining a perfect work-family life balance ⚖️. Because we know that’s when you’re at your best. If you're a tech enthusiast 🕹️, fluent in English 🗣️, and thrilled about working remotely while making an international splash, then you're on the right page! Responsabilities Drive and implement manual testing strategy. Represent the Test perspective in product kickoffs, bi-monthly grooming sessions, daily standups and with critical code fixes. Investigate failure, perform root cause analysis, and utilize Jira to create detailed, high quality error reports. Assess the status of the release to make sure that the release goes out on time with high quality. Help drive a test culture across the entire company, which includes following Agile testing principles, and retrospective to continuously review, implement, and communicate process improvements and quality metrics. Must Haves 4+ years of experience doing QA Automation for web and/or mobile products using tools like Selenium, Cypress, Detox or others. (required) Experience working as a part of a team with Product, stakeholders and other Engineers. Worked in two-week Sprint cycles Nice To Have Start-up experience Experience working with Continuous Integration Previous experience performing Manual QA  Benefits & Perks  Home office 🏠  Flexible Hours;🕜  Competitive compensation based on experience; 💵  Career plans to allow for extensive growth in the company;📈  International Projects;🌍  Oowlish English Program (Improving and Certifying)📚  Spanish Classes 📚  Oowlish fitness with Total Pass;🏋‍♀️  Oowlish Academy (Grants for Education);🎓  Build your Home Office (Grants for Computer & Equipment);💻  Connecting You (Internet allowance);📡  Anniversary bonus;💸  Wedding gift;👰‍♀️  Pet adoption incentive;🐕  New baby Owl bonus;👩‍🍼  Back to School bonus;✏️  Netflix Subscription;📽  Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝  Vacation Bonus;🏖  Games and Competitions;🎮  Enjoy your national Holidays;🎊  Oowlet Store🛒 Come join us in breaking the mold and revolutionizing the tech landscape! 🌐 Remember, with Oowlish, you’re not just getting a job, you’re becoming part of a community 🌍 of innovative, talented, and inspiring individuals who respect each other and our furry friends 🐾. Why wait to make your mark on the tech world? Hit ‘Apply Now’ to embark on Oowlish's exciting journey, and let's turbocharge innovation together! 🚀🎉 You Can Also Apply Here Website: https://www.oowlish.com/work-with-us/ LinkedIn: https://www.linkedin.com/company/oowlish/jobs/ Instagram: https://www.instagram.com/oowlishtechnology/ #amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas",,,,
79,,,,https://hn.linkedin.com/jobs/view/full-stack-react-js-developer-remote-latin-america-at-fullstack-labs-3629258017?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=fPkKgSZsiucqw8CmuYab%2FQ%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
80,,,,https://hn.linkedin.com/jobs/view/mobile-developer-at-launchpad-technologies-inc-3382802214?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=NrLnX9iDhAcRj0FVRzgYSQ%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
81,,,,https://hn.linkedin.com/jobs/view/expert-full-stack-developer-at-launchpad-technologies-inc-3562265349?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=tVyOpcfXWb%2B%2Fzh12BIBIxg%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
82,,,,https://hn.linkedin.com/jobs/view/react-software-programmer-work-from-home-at-oowlish-3642706840?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=HgTwArY%2FgIgViVUeL%2BUPDw%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
83,,,,https://hn.linkedin.com/jobs/view/react-software-programmer-work-from-home-at-oowlish-3643288225?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=K47dR5DfkR3uJu9T1SCxSg%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
84,,,,https://hn.linkedin.com/jobs/view/devops-engineer-work-from-home-at-oowlish-3642708358?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=vGMrKZWX6bIdHKEmnB%2FIxw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
85,Full Stack Developer (.Net Core + Angular/React),Jornada completa,Honduras,https://hn.linkedin.com/jobs/view/full-stack-developer-net-core-%2B-angular-react-at-launchpad-technologies-inc-3632363715?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=uKOwMK7PNuANZD22bFub1g%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,"Recognized as one of Canada’s fastest-growing companies, Launchpad provides next-generation integration platform capabilities for connecting and managing enterprise automation and data integration. Headquartered in Vancouver, Canada, our operations span both North and South Americas, with a second headquarter located in Santiago, Chile. In 2021, we were recognized as the winner of the BC Tech Associations Technology Impact Awards 'Company of The Year: Growth'. We recognize the global truth that today, every company is a tech company. To succeed, every company everywhere needs their data and workflows to be integrated and automated. That understanding gave us the confidence to compete with our sector's leading providers, win top-level contracts, and build a truly world-class list of clients that includes Walmart, GM, TIME Magazine, Salesforce, Tableau, Splunk, Bolt.com, Freedom House, and more. Our vision is to bring people and technology together to work seamlessly to achieve extraordinary business outcomes and create more efficient societies. If this sounds like something you want to be part of, we’d love to hear from you. Position Overview Reporting to the Solutions Delivery Lead, the Full Stack Developer role is responsible for delivering improved business functionality and efficiency through the delivery of custom built solutions. This role leverages existing experience in the field to create a high quality and high value system which interacts with both in place legacy systems and newer cloud based systems. They work closely with multiple teams to refine business requirements for new functionality as well as debugging and resolving customer reported issues in a timely fashion. As one of the most skilled members of the team, a Full Stack Developer is expected to provide guidance and mentorship to less experienced members of the team. Responsibilities: Collaborate with cross-functional teams to gather and analyze business requirements, translating them into technical specifications.  Design and develop scalable, responsive, and user-friendly web applications using modern front-end technologies like Angular and/or React.  Create intuitive user interfaces by leveraging your expertise in HTML, CSS, and JavaScript frameworks.  Implement RESTful APIs and integrate them with the front-end components.  Work closely with the back-end development team to ensure seamless integration and data flow between the front-end and back-end components.  Participate in code reviews to ensure code quality, readability, and maintainability.  Troubleshoot and debug application issues to ensure optimal performance and user experience.  Stay up to date with the latest trends and advancements in front-end technologies, frameworks, and development tools.  Collaborate with the UX/UI design team to ensure a visually appealing and consistent user interface.  Requirements: Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent practical experience).  3-5 years of proven experience as a Full Stack Developer with a strong emphasis on front-end development.  Proficiency in Microsoft Stack, particularly with C#, .Net Core, and ASP.Net Core.  Experience with Azure Services, such as Azure App Services, Azure Functions, and Azure Storage.  Strong understanding of front-end development using Angular and/or React frameworks, along with TypeScript.  Strong understanding of HTML, CSS, and JavaScript, and their associated frameworks (e.g., Bootstrap, Material-UI).  Good understanding of database technology, such as SQL databases and MongoDB.  Familiarity with RESTful APIs and their integration into web applications.  Experience with version control systems, such as Git.  Knowledge of agile development methodologies and best practices.  Excellent problem-solving skills and attention to detail.  Strong communication and collaboration skills, with the ability to work effectively in a team environment.  A passion for learning and staying updated with emerging technologies and industry trends.  Why work for Launchpad? 100% remote People first culture Excellent compensation in US Dollars Hardware setup for working from home Work with global teams and prominent brands based in North America, Europe, and Asia Training allowances Personal time off (PTO) for vacations, study leave, personal time, etc.  ...and more! At Launchpad, we genuinely care about our people as individuals. If you are looking for a team that values growth, drive, and passion for your craft, if you’re seeking a place to achieve your goals and dreams with fairness and integrity, then you are the future of Launchpad. Launchpad is committed to fostering a diverse and representative workforce and an inclusive work environment where all employees are respected and treated equally. Are you ready to elevate your career at Launchpad? We want to hear your story! Contact us today.",,,,
86,,,,https://hn.linkedin.com/jobs/view/golang-developer-remote-latin-america-at-fullstack-labs-3643512094?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=PoF34RhX0a1Rsl3PASEAEg%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
87,,,,https://hn.linkedin.com/jobs/view/devops-aws-kubernetes-engineer-remote-latin-america-at-fullstack-labs-3637739560?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=IquVoe9Of9RDcGCao4Ge%2FA%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
88,,,,https://hn.linkedin.com/jobs/view/backend-java-%2B-aws-remote-at-oowlish-3642704945?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=yOichU5azI8%2FbBywGs3iBQ%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
89,DevOps AWS/Kubernetes Engineer - Remote - Latin America,Jornada completa,"San Miguel, La Paz, Honduras",https://hn.linkedin.com/jobs/view/devops-aws-kubernetes-engineer-remote-latin-america-at-fullstack-labs-3637741336?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=qlLB7Q319K%2BB2gMT7SqMZQ%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire DevOps AWS/Kubernetes Engineer to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack product team to build and deliver a product to our clients What We're Looking For: 4+ years of professional software development experience. Meaningful experience as a DevOps engineer. Meaningful experience working with AWS services and technologies. Experience with Continuous Integration/Continuous Deployment (CI/CD) pipelines and related tools. Proficiency in Kubernetes, including cluster management, deployment, and monitoring. Advanced English is required.  Advanced analytics. Storage design for high availability and disaster recovery. Knowledge of statistics/machine learning. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Must be a self-starter that requires only limited supervision/guidance. Benefits: Competitive Salary Paid Time Off (vacation, sick leave, maternity and paternity leave, holidays) 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
90,,,,https://hn.linkedin.com/jobs/view/node-net-react-full-stack-developer-remote-latin-america-at-fullstack-labs-3648922286?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=ilyX8iDW1j4DFUfcDgC61w%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
91,,,,https://hn.linkedin.com/jobs/view/devops-aws-kubernetes-engineer-remote-latin-america-at-fullstack-labs-3637742132?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=fMfLA%2FntPBEYY%2BfyEKcgfg%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
92,,,,https://hn.linkedin.com/jobs/view/node-devops-developer-remote-latin-america-at-fullstack-labs-3630720415?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=8Kz7QMW3gqbAW0RjPi2zNg%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
93,,,,https://hn.linkedin.com/jobs/view/software-developer-react-%2B-ui-remote-work-at-oowlish-3648525606?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=L4cOq02kdAdZ9k%2Bf%2BYVIRw%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
94,,,,https://hn.linkedin.com/jobs/view/devops-engineer-work-from-home-at-oowlish-3648526612?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=OZgNNEMVMFdvl19x1nuNSw%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
95,,,,https://hn.linkedin.com/jobs/view/software-engineer-node-js-remote-work-at-oowlish-3653234937?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=uCY%2BxMX2LHoxGeUYnc7TJg%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
96,,,,https://hn.linkedin.com/jobs/view/software-engineer-node-js-remote-work-at-oowlish-3653234940?refId=fzr63Un%2FV0VceShlDqlzuA%3D%3D&trackingId=DSDQCqY%2BLWWC1lGLFuzysA%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,,,,,
97,Node/DevOps Developer - Remote - Latin America,Jornada completa,"Tegucigalpa, Francisco Morazán, Honduras",https://hn.linkedin.com/jobs/view/node-devops-developer-remote-latin-america-at-fullstack-labs-3630719542?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=ZFDFVpPh6Dcm8C4mCFtnlw%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire a Node Developer to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients What We're Looking For: 3+ years of professional software development experience. Advanced English is required. Experience developing backend services using Node.js and DevOps. Experience working on large, complex systems. Experience working on Agile / Scrum teams. A four-year college degree is required. Minimum 3 years of experience with Postgres and SQL, AWS Cognito and SAML SSO. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Must be a self-starter that requires only limited supervision/guidance. Benefits: Competitive pay in your local currency 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply  FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
